Distance (in),Time (s),X (in),Y (in),Velocity (in/s),Orientation (deg),Touch,Way X (in),Way Y (in),Way Velocity (in/s),Way Orientation (deg),Way Turn Radius (in),Touch this Point
0.0,0.0,302.0,72.0,6.0,0.0,0,302.0,72.0,6.0,0.0,3.0,0
1.000000000000006,0.11111111111111177,301.83336795695544,71.01398085098168,12.0,0.0,0,294.62,28.33,36.0,0.0,3.0,0
2.000000000000012,0.19444444444444559,301.6667359139109,70.02796170196336,12.0,0.0,0,200.07,28.0,60.0,0.0,12.0,0
3.0000000000000178,0.2777777777777794,301.5001038708663,69.04194255294505,12.0,0.0,0,202.5,83.12,60.0,0.0,5.0,0.0
4.000000000000024,0.36111111111111327,301.33347182782177,68.05592340392673,12.0,0.0,0,,,,,,
5.00000000000003,0.44444444444444714,301.1668397847772,67.06990425490841,12.0,0.0,0,,,,,,
6.000000000000036,0.527777777777781,301.00020774173265,66.08388510589009,12.0,0.0,0,,,,,,
7.000000000000043,0.6111111111111148,300.8335756986881,65.09786595687177,12.0,0.0,0,,,,,,
8.000000000000048,0.6944444444444486,300.66694365564354,64.11184680785345,12.0,0.0,0,,,,,,
9.000000000000053,0.7773022068517963,300.500311612599,63.125827658835135,12.137750548555191,0.0,0,,,,,,
10.000000000000059,0.8574385239190537,300.3336795695544,62.13980850981682,12.81972283172799,0.0,0,,,,,,
11.000000000000064,0.9334222723651047,300.16704752650986,61.1537893607985,13.501695114900789,0.0,0,,,,,,
12.00000000000007,1.0056626123304109,300.0004154834653,60.16777021178018,14.183667398073588,0.0,0,,,,,,
13.000000000000075,1.07451107038619,299.83378344042075,59.18175106276186,14.865639681246387,0.0,0,,,,,,
14.00000000000008,1.1402718783162769,299.6671513973762,58.19573191374354,15.547611964419186,0.0,0,,,,,,
15.000000000000085,1.203210093086907,299.50051935433163,57.209712764725225,16.229584247591987,0.0,0,,,,,,
16.000000000000092,1.2635580459040936,299.33388731128707,56.22369361570691,16.911556530764788,0.0,0,,,,,,
17.0000000000001,1.321520516653556,299.1672552682425,55.23767446668859,17.59352881393759,0.0,0,,,,,,
18.000000000000107,1.3772789245324375,299.00062322519796,54.25165531767027,18.27550109711039,0.0,0,,,,,,
19.000000000000114,1.4309947511101486,298.8339911821534,53.26563616865195,18.95747338028319,0.0,0,,,,,,
20.00000000000012,1.482812358565644,298.66735913910884,52.27961701963363,19.63944566345599,0.0,0,,,,,,
21.000000000000128,1.5328613269641969,298.5007270960643,51.293597870615315,20.32141794662879,0.0,0,,,,,,
22.000000000000135,1.581258405819622,298.3340950530197,50.307578721597,21.003390229801592,0.0,0,,,,,,
23.000000000000142,1.6281091538855388,298.16746300997517,49.32155957257868,21.685362512974393,0.0,0,,,,,,
24.00000000000015,1.6735093250933502,298.0008309669306,48.33554042356036,22.367334796147194,0.0,0,,,,,,
25.000000000000156,1.7175460463789975,297.83419892388605,47.34952127454204,23.049307079319995,0.0,0,,,,,,
26.000000000000163,1.7602988238049,297.6675668808415,46.36350212552372,23.731279362492796,0.0,0,,,,,,
27.00000000000017,1.801840406163675,297.50093483779693,45.377482976505405,24.413251645665596,0.0,0,,,,,,
28.000000000000178,1.8422375296216629,297.3343027947524,44.39146382748709,25.095223928838397,0.0,0,,,,,,
29.000000000000185,1.8815515625389616,297.1676707517078,43.40544467846877,25.777196212011198,0.0,0,,,,,,
30.000000000000192,1.919839066104931,297.00103870866326,42.41942552945045,26.459168495184,0.0,0,,,,,,
31.0000000000002,1.9571522836424142,296.8344066656187,41.43340638043213,27.1411407783568,0.0,0,,,,,,
32.000000000000206,1.9935395692012452,296.66777462257414,40.44738723141381,27.8231130615296,0.0,0,,,,,,
33.00000000000021,2.029045764261422,296.5011425795296,39.461368082395495,28.5050853447024,0.0,0,,,,,,
34.00000000000022,2.0637125299066272,296.334510536485,38.47534893337718,29.187057627875202,0.0,0,,,,,,
35.00000000000023,2.0975786406387655,296.16787849344047,37.48932978435886,29.869029911048003,0.0,0,,,,,,
36.000000000000234,2.130680245029102,296.0012464503959,36.50331063534054,30.551002194220803,0.0,0,,,,,,
37.00000000000024,2.163051097598695,295.83461440735135,35.51729148632222,31.232974477393604,0.0,0,,,,,,
38.00000000000025,2.1947227656566732,295.6679823643068,34.5312723373039,31.914946760566405,0.0,0,,,,,,
39.000000000000256,2.2257248142730774,295.50135032126224,33.545253188285585,32.596919043739206,0.0,0,,,,,,
40.00000000000026,2.25608497210259,295.3347182782177,32.55923403926727,33.278891326912,0.0,0,,,,,,
41.00000000000026,2.285829280389763,295.1680862351731,31.573214890248952,33.9608636100848,0.0,0,,,,,,
41.99930398073543,2.3149621377183296,294.99235966375073,30.589482905402836,34.642361227410426,0.0,0,,,,,,
42.99468077689592,2.343416294553927,294.5928150823969,29.67781460286868,35.321180613705216,0.0,0,,,,,,
43.99005757305642,2.371161333927548,293.91696962105783,28.94705617580668,36.43051400503488,0.0,0,,,,,,
44.99005757305641,2.3981973069765394,292.9169757118089,28.943565980248223,37.54499989179528,0.0,0,,,,,,
45.990057573056404,2.4244424811602703,291.91698180256,28.940075784689768,38.65948577855568,0.0,0,,,,,,
46.9900575730564,2.44994180332685,290.91698789331105,28.93658558913131,39.773971665316076,0.0,0,,,,,,
47.99005757305639,2.474736494230713,289.9169939840621,28.933095393572856,40.888457552076474,0.0,0,,,,,,
48.99005757305638,2.4988644493152123,288.9170000748132,28.9296051980144,42.00294343883687,0.0,0,,,,,,
49.990057573056376,2.5223605870205166,287.91700616556426,28.926115002455944,43.11742932559727,0.0,0,,,,,,
50.99005757305637,2.54525715265108,286.91701225631533,28.92262480689749,44.23191521235767,0.0,0,,,,,,
51.99005757305636,2.5675839844375328,285.9170183470664,28.919134611339032,45.34640109911807,0.0,0,,,,,,
52.990057573056355,2.589368747300241,284.9170244378175,28.915644415780577,46.46088698587847,0.0,0,,,,,,
53.99005757305635,2.6106371389080008,283.91703052856855,28.91215422022212,47.575372872638866,0.0,0,,,,,,
54.99005757305634,2.6314130718808184,282.9170366193196,28.908664024663665,48.689858759399264,0.0,0,,,,,,
